SKU,TotalDemand,AvgDemand,DemandStd,AnnualRevenue,AvgUnitPrice,LeadTime,OrderingCost,HoldingCost,CurrentStock,EOQ,SafetyStock,ReorderPoint,CumulativeRevenue,ABC_Class,CV,XYZ_Class,ABC_XYZ,DaysSinceSale,TurnoverRatio,DeadStockScore
22497,600,3.0150753768844223,1.6375560347716054,2548.0,4.24748743718593,2,272,17,473,138.5640646055102,3.821159023307855,9.8513097770767,0.7298079733804591,A,0.5431227515325824,Y,AY,32,1.2684989429175475,17.519450317124733
22562,2038,5.839541547277937,5.798090828926495,2547.78,1.2593123209169055,5,382,24,90,254.7083299252958,21.39212663477628,50.58983437116596,0.7301018139783794,A,0.9929017170242133,Y,AY,137,22.644444444444446,55.20666666666666
22531,6064,17.887905604719766,18.971774457701724,2546.88,0.42,11,362,41,302,327.23289237736867,103.8217248476841,300.5886864996015,0.7303955507774871,A,1.0605922726188792,Z,AZ,156,20.079470198675498,68.67615894039736
21902,3928,9.330166270783849,10.584704473050344,2545.6600000000003,0.660498812351544,6,363,29,29,313.5848342567958,42.779756311261266,98.76075393596436,0.7306891468715382,A,1.1344604335932267,Z,AZ,250,135.44827586206895,68.06551724137933
72802B,690,3.8983050847457625,6.129367409301929,2542.86,4.207966101694915,7,246,45,406,86.85620300243386,26.7576900676093,54.045825660829635,0.7309824200359509,A,1.5723159876035382,Z,AZ,95,1.6995073891625616,50.99014778325123
23295,3069,8.895652173913044,7.006691875732515,2541.1099999999997,0.8290434782608695,6,61,32,12,108.16913838983835,28.318652802740882,81.69256584621915,0.7312754913693396,A,0.7876535344176336,Y,AY,17,255.75,-60.324999999999996
22320,425,2.607361963190184,1.3120316110600438,2540.11,6.0196932515337425,3,425,27,498,115.67034896476119,3.7496339289625324,11.571719818533085,0.7315684473707145,A,0.503202712006558,Y,AY,117,0.8534136546184738,54.64397590361446
23205,3000,9.146341463414634,6.893460893335016,2537.52,0.8583231707317073,2,132,6,211,363.318042491699,16.08556271362084,34.3782456404501,0.7318611046621738,A,0.753685057671295,Y,AY,333,14.218009478672986,130.73459715639814
21333,861,4.531578947368421,2.5565669423606674,2535.15,2.945789473684211,9,92,45,270,59.33408239227546,12.655006364685303,53.439216891001095,0.7321534886167607,A,0.5641669210784284,Y,AY,311,3.188888888888889,136.94333333333333
21474,127,1.6933333333333334,0.46421492381815505,2533.65,19.95,6,455,9,437,113.3186264967552,1.8761979956600843,12.036197995660084,0.732445699573327,A,0.27414267154615457,X,AX,10,0.2906178489702517,6.612814645308924
21981,8443,21.816537467700257,20.71506511442424,2530.7099999999996,0.31416020671834627,12,281,30,96,397.700305925622,118.40249935892527,380.20094897132833,0.7327375714537729,A,0.9495120453964446,Y,AY,80,87.94791666666667,14.615624999999998
22361,863,3.411067193675889,2.6074138892610694,2529.05,2.9420948616600793,11,215,47,165,88.85680567572535,14.268892347336415,51.7906314777712,0.733029251883076,A,0.7643982780800123,Y,AY,134,5.2303030303030305,66.1309090909091
22604,986,4.695238095238095,3.182258863471025,2516.71,2.5614761904761902,5,471,35,109,162.90330172923356,11.740982782192017,35.217173258382495,0.7333195091153298,A,0.6777630439441331,Y,AY,203,9.045871559633028,88.9862385321101
23130,598,3.8089171974522293,2.0759111622023227,2514.82,4.25547770700637,10,362,22,434,140.28412726904054,10.831602362998861,48.92077433752115,0.7336095483700777,A,0.5450134656618139,Y,AY,116,1.3778801843317972,52.58663594470047
22794,316,1.7853107344632768,0.7379401918577929,2512.2000000000003,7.95,10,342,40,313,73.50918309980054,3.8503934423662396,21.703500786999008,0.7338992854549496,A,0.4133399175912321,X,AX,220,1.0095846645367412,99.69712460063897
22221,278,2.171875,1.3980265900392213,2508.2999999999997,9.665234374999999,1,76,21,282,44.85744616215324,2.3067438735647148,4.478618873564715,0.7341885727449681,A,0.6436956961331666,Y,AY,253,0.9858156028368794,107.20425531914894
23158,1192,7.45,5.041712796711876,2503.96,2.1953125,8,473,35,48,179.4938916589006,23.529193428509746,83.12919342850975,0.7344773594940469,A,0.6767399727130036,Y,AY,169,24.833333333333332,70.65
21466,667,2.8874458874458875,2.1680221331631246,2501.69,3.803852813852814,12,157,39,46,73.28168344276166,12.391910805688886,47.04126145503954,0.7347658844394547,A,0.750844247017514,Y,AY,335,14.5,141.35
22128,2001,11.910714285714286,5.6301480576812075,2496.69,1.2488690476190476,6,253,43,312,153.44918104307595,22.755133364107238,94.21941907839296,0.7350538327247939,A,0.472696088800821,X,AX,316,6.413461538461538,137.37596153846155
21313,2944,12.744588744588745,7.526743835478671,2496.19,0.854025974025974,9,388,10,61,477.9690366540494,37.25738198561942,151.95868068691811,0.7353417233441262,A,0.590583500677844,Y,AY,205,48.26229508196721,70.52131147540985
23159,1199,6.890804597701149,4.919540656782497,2495.9700000000003,2.0917816091954022,8,427,27,389,194.74066325738426,22.95902768764325,78.08546446925244,0.7356295885904154,A,0.7139283355130563,Y,AY,298,3.082262210796915,126.37532133676092
23353,2998,11.992,9.306469658793295,2488.3399999999997,0.83,12,324,48,15,201.17902475158786,53.193618350822995,197.09761835082298,0.7359165738534399,A,0.7760565092389339,Y,AY,248,199.86666666666667,53.63999999999999
21179,3083,8.493112947658402,9.590040411250493,2487.87,0.9870247933884299,6,239,6,295,495.5929108989891,38.75966427338651,89.71834195933693,0.736203504910418,A,1.1291549365176548,Z,AZ,71,10.450847457627118,27.06474576271187
21351,812,6.246153846153846,6.487987156313501,2485.8,5.31,4,489,32,120,157.5333298067428,21.410357615834553,46.39497300044994,0.7364901972301275,A,1.0387171555674324,Z,AZ,156,6.766666666666667,69.97
22292,1714,9.417582417582418,9.631401146544357,2485.2999999999997,1.45,4,159,38,327,119.76424209341671,31.78362378359638,69.45395345392605,0.7367768318838304,A,1.0227042057590858,Z,AZ,102,5.241590214067278,50.62752293577982
23032,1500,8.571428571428571,5.035995229093733,2474.9999999999995,1.65,11,246,16,115,214.76731594914529,27.55913592452426,121.84485021023853,0.7370622786177918,A,0.5875327767276022,Y,AY,13,13.043478260869565,6.086956521739131
22172,291,1.9019607843137254,0.7413066866791167,2471.8,8.494444444444445,5,328,43,69,66.62913672309672,2.7350600369229103,12.244863958491537,0.7373473562893094,A,0.3897591857797418,X,AX,271,4.217391304347826,120.03478260869566
21667,146,1.3518518518518519,0.4797743787266259,2470.7,16.93148148148148,6,236,30,405,47.92772336202364,1.939083992242719,10.050195103353829,0.7376323070956119,A,0.35490159522243564,X,AX,292,0.36049382716049383,125.69185185185187
47580,968,3.751937984496124,2.5720164469036746,2465.41,2.5558527131782944,4,204,26,474,123.24834216391653,8.487654274782125,23.49540621276662,0.7379166477955618,A,0.685516780269781,Y,AY,220,2.042194092827004,95.1873417721519
22176,835,3.92018779342723,2.708863154020297,2459.2500000000005,2.9481220657277,10,406,43,78,125.57032681626733,14.134192770079208,53.33607070435151,0.7382002780503072,A,0.6910034153369141,Y,AY,15,10.705128205128204,15.688461538461537
84510A,1966,6.383116883116883,4.494945481182387,2458.54,1.2611688311688312,6,255,21,45,218.50792728346102,18.167032703367656,56.465734002068956,0.7384838264193228,A,0.7041928831150434,Y,AY,238,43.68888888888889,88.39333333333333
79323LP,364,3.192982456140351,1.4985372985307106,2457.0,6.75,2,281,37,145,74.35633708612107,3.4967654226517166,9.882730334932418,0.7387671971770373,A,0.46932212096840936,X,AX,117,2.510344827586207,57.14689655172414
21039,953,5.042328042328043,3.0680763392931936,2456.6099999999997,2.616190476190476,11,474,16,184,237.62417806275522,16.789835775244374,72.25544424085284,0.7390505229552664,A,0.6084642477716826,Y,AY,331,5.179347826086956,135.64619565217393
23083,653,4.08125,2.4184091527673064,2456.26,3.790625,8,99,13,306,99.72809186830112,11.286485176595479,43.936485176595475,0.7393338083672908,A,0.5925657954713155,Y,AY,56,2.133986928104575,25.659803921568628
23393,655,3.3418367346938775,1.68568169087504,2456.25,3.75,5,175,17,72,116.12619910100847,6.219343101218572,22.92852677468796,0.739617092625995,A,0.5044177273458135,Y,AY,351,9.097222222222221,142.77083333333334
21679,2897,10.973484848484848,7.535168342787183,2456.21,0.8490151515151515,2,301,17,49,320.29343164189487,17.582956487471154,39.52992618444085,0.7399003722714186,A,0.6866705013792946,Y,AY,132,59.12244897959184,40.163265306122454
21706,494,3.0683229813664594,1.8878699094564366,2454.73,5.0078881987577635,5,471,32,490,120.59073347484043,6.965318992864592,22.30693389969689,0.740183481225462,A,0.6152774401264905,Y,AY,226,1.0081632653061225,99.69755102040817
20961,1951,6.417763157894737,6.360963892893199,2454.31,1.2772368421052631,11,150,17,99,185.55164177313517,34.80993538724654,105.40533012408865,0.7404665417400594,A,0.9911496788516312,Y,AY,308,19.707070707070706,122.3878787878788
22544,6137,24.548,21.428682875977156,2452.76,0.41672,1,420,7,328,858.1608240883523,35.35732674536231,59.9053267453623,0.7407494234900358,A,0.8729298874033387,Y,AY,222,18.710365853658537,85.28689024390245
22589,913,4.830687830687831,2.966642570549016,2447.15,2.736243386243386,11,126,10,79,151.68256326948065,16.23474648445078,69.37231262201692,0.7410316582274151,A,0.6141242561158423,Y,AY,173,11.556962025316455,68.73291139240507
37501,352,2.5142857142857142,1.533725019606081,2446.4,6.95,2,484,18,291,137.5855289548206,3.5788742940684704,8.607445722639898,0.7413138064657843,A,0.6100042691615095,Y,AY,340,1.2096219931271477,141.03711340206186
22573,2832,10.042553191489361,7.610044252774688,2444.64,0.8827304964539008,9,276,30,312,228.27352014633672,37.6697190512347,128.05269777463894,0.7415957517198091,A,0.7577798302551066,Y,AY,285,9.076923076923077,120.27692307692308
22154,5800,24.680851063829788,23.896953264819572,2436.0,0.42,13,110,32,416,199.68725547715857,142.16678903406134,463.0178528638486,0.7418767005052354,A,0.9682386236607929,Y,AY,309,13.942307692307692,129.0173076923077
23237,587,3.8874172185430464,2.2287307190644507,2435.65,4.147350993377484,8,454,18,331,172.07814762162246,10.401273992269006,41.50061174061338,0.7421576089244569,A,0.5733191457900035,Y,AY,157,1.7734138972809668,67.6679758308157
22775,1936,11.0,6.356099432828282,2433.25,1.260965909090909,10,198,32,496,154.78372007417317,33.164589549698945,143.16458954969895,0.7424382405468456,A,0.5778272211662074,Y,AY,151,3.903225806451613,68.82903225806452
22028,5963,16.336986301369862,13.956127360147905,2431.09,0.4232876712328767,10,98,17,456,262.20198769830324,72.81969712620969,236.1895601399083,0.7427186230520845,A,0.8542657196803598,Y,AY,185,13.076754385964913,75.17697368421052
23329,1473,6.488986784140969,5.3193262876695036,2425.6499999999996,1.6491189427312773,10,479,32,61,209.995089228296,27.754958032962055,92.64482587437173,0.7429983781511689,A,0.8197468209782602,Y,AY,178,24.147540983606557,73.55573770491803
21246,490,3.828125,2.262704726022675,2425.5,4.95,12,320,35,474,94.65727652959386,12.933094508391715,58.87059450839172,0.7432781159504511,A,0.5910738876140865,Y,AY,21,1.0337552742616034,18.589873417721517
23266,1880,6.482758620689655,5.716004906126579,2424.64,1.311551724137931,12,311,46,463,159.4392347109625,32.671356015289874,110.46445946356573,0.7435577545642015,A,0.8817241610514405,Y,AY,112,4.060475161987041,57.38185745140389
22314,756,4.369942196531792,4.019085065544296,2419.1400000000003,3.519132947976879,13,238,46,284,88.44747888854226,23.91017851904798,80.71942707396127,0.7438367588518764,A,0.9197112649988931,Y,AY,171,2.6619718309859155,81.40140845070422
22434,1241,5.004032258064516,3.925931627098925,2417.33,1.9563709677419354,12,280,13,473,231.21085947347183,22.439713049083736,82.48810014585793,0.7441155543886065,A,0.7845536208868118,Y,AY,138,2.623678646934461,58.312896405919666
22731,1902,9.854922279792746,8.095760793926027,2416.22,1.3064248704663213,5,314,33,352,190.25150817703485,29.869407916913833,79.14401931587756,0.7443942219068015,A,0.8214941289315054,Y,AY,233,5.403409090909091,101.47897727272728
22983,5823,14.307125307125308,9.448930574749022,2414.79,0.4258722358722358,1,327,15,298,503.86783981516425,15.590735448335886,29.897860755461195,0.7446727245002167,A,0.6604352986300621,Y,AY,332,19.540268456375838,131.43791946308727
21143,1236,8.956521739130435,4.329274926593933,2410.2,1.9499999999999997,10,375,37,235,158.2847246390316,22.589109485406908,112.15432687671127,0.744950697719689,A,0.4833656471439828,X,AX,30,5.259574468085106,21.52212765957447
22965,1141,5.1863636363636365,3.431893849214885,2402.7200000000003,2.1265454545454547,4,494,37,357,174.5502328379535,11.32524970240912,32.07070424786367,0.7452278082556987,A,0.6617148526093556,Y,AY,307,3.196078431372549,132.94117647058823
23404,489,3.8503937007874014,2.295885692627313,2398.5800000000004,4.910078740157481,7,155,17,494,94.43017962245658,10.022665259183196,36.97542116469501,0.7455044413171715,A,0.5962729712958461,Y,AY,161,0.9898785425101214,69.20303643724696
22312,721,4.027932960893855,3.377769637766553,2392.09,3.47659217877095,14,337,48,391,100.61829687818546,20.85345358135044,77.2445150338644,0.7457803258738753,A,0.8385863594455104,Y,AY,78,1.843989769820972,45.04680306905371
47504K,2148,8.136363636363637,9.156661625604658,2391.88,1.3685606060606061,9,139,19,304,177.2812217324423,45.32547504674305,118.55274777401578,0.7460561862108562,A,1.1253997528676114,Z,AZ,278,7.065789473684211,114.78026315789474
23480,637,4.393103448275862,2.1899281816107643,2388.75,3.75,14,231,41,219,84.72250255406996,13.520035579426763,75.02348385528883,0.7463316855586343,A,0.4984922862379291,X,AX,320,2.9086757990867578,139.42739726027398
85049B,1912,6.031545741324921,5.72073857279919,2387.72,1.2494006309148264,1,136,13,265,200.01230731363276,9.439218645118663,15.470764386443584,0.7466070661144381,A,0.9484697319965185,Y,AY,21,7.215094339622642,10.135471698113209
22816,5804,19.346666666666668,15.10077039239063,2386.56,0.41779999999999995,3,287,21,301,398.29971964171233,43.15624756253642,101.19624756253643,0.7468823128851059,A,0.7805360299305976,Y,AY,363,19.282392026578073,145.7152823920266
22807,850,4.722222222222222,3.3643805502134048,2377.7400000000002,2.8618888888888887,9,337,17,53,183.5755975068582,16.653683723556355,59.153683723556355,0.7471565424274128,A,0.7124570576922504,Y,AY,143,16.037735849056602,57.48867924528302
20992,4482,11.641558441558441,14.937764560500181,2373.98,0.5918441558441558,1,140,45,290,166.9970059611848,24.647311524825298,36.28886996638374,0.7474303383213482,A,1.2831413109755845,Z,AZ,36,15.455172413793104,23.263448275862068
21327,1440,4.298507462686567,4.3931592351135995,2373.6,1.6494029850746268,5,369,5,428,461.0249450951651,16.208614431396732,37.701151744829566,0.7477040903891182,A,1.0220196831687889,Z,AZ,303,3.364485981308411,121.69065420560747
23342,279,1.885135135135135,0.922313334163706,2371.5,8.5,4,368,25,27,90.62979642479618,3.0436340027402298,10.58417454328077,0.7479776002596595,A,0.4892558188395286,X,AX,214,10.333333333333334,90.00000000000001
21491,1216,6.4338624338624335,4.600198469598707,2371.2,1.95,3,462,33,291,184.52100151473275,13.146832832505163,32.448420134092466,0.7482510755305967,A,0.7149979529228254,Y,AY,32,4.178694158075602,21.446391752577323
22780,557,3.50314465408805,1.694646125774047,2367.25,4.25,5,388,41,63,102.67542988679922,6.252417492811755,23.768140763252006,0.7485240952400797,A,0.4837499712712271,X,AX,186,8.841269841269842,84.04761904761905
23127,477,2.856287425149701,1.6943401498504183,2366.9900000000002,4.98497005988024,1,420,46,299,93.32971007459895,2.79566124725319,5.651948672402891,0.748797084963239,A,0.5931966562369388,Y,AY,174,1.5953177257525084,82.92140468227426
22282,185,1.5416666666666667,0.516872191886058,2358.75,12.75,13,123,31,456,38.315330040716496,3.074955164665963,23.11662183133263,0.7490691243506054,A,0.3352684487909566,X,AX,54,0.4057017543859649,30.778289473684207
21878,2771,9.861209964412812,9.02290481984047,2354.5699999999997,0.8523131672597865,12,142,25,476,177.4219828544366,51.57282761341194,169.90734718636568,0.7493406816501543,A,0.914989626263144,Y,AY,161,5.821428571428571,70.15357142857144
51014A,3936,16.96551724137931,10.335858678555839,2354.48,0.6298706896551723,7,432,30,229,336.6850160016035,45.121084222116274,163.87970491177146,0.7496122285698221,A,0.6092274424352019,Y,AY,250,17.187772925764193,103.84366812227074
22085,798,4.508474576271187,3.4197266040174856,2354.1000000000004,2.9499999999999997,10,404,5,159,359.1055555125819,17.843306322217153,62.92805208492902,0.7498837316633246,A,0.7585107881091415,Y,AY,251,5.018867924528302,100.39433962264151
48189,320,1.8285714285714285,0.8538524693463543,2351.8,7.354,6,245,20,420,88.54377448471462,3.450979728098071,14.422408299526642,0.7501549694931955,A,0.4669505691737875,X,AX,279,0.7619047619047619,117.37142857142858
21917,5588,14.861702127659575,13.948362724529185,2345.1,0.42388297872340425,8,78,44,273,140.75510647930327,65.09568033516408,183.98929735644066,0.7504254345985745,A,0.9385440917006037,Y,AY,171,20.468864468864467,75.45934065934067
21207,1420,7.395833333333333,5.654964305055206,2342.9999999999995,1.6499999999999997,7,251,30,293,154.14711587744137,24.686688219803397,76.45752155313673,0.7506956575067247,A,0.7646148919511264,Y,AY,183,4.84641638225256,80.74607508532424
21056,256,1.620253164556962,0.8566532043770918,2337.2799999999997,9.144430379746835,2,198,31,40,57.185606129401975,1.9989594568027491,5.239465785916673,0.7509652207157564,A,0.5287156495764863,Y,AY,2,6.4,8.18
84279B,633,3.3850267379679146,2.5718472450690792,2331.99,3.730748663101604,13,88,9,178,111.25945652692478,15.300329739349651,59.30567733293254,0.7512341738184356,A,0.7597716190014498,Y,AY,194,3.556179775280899,79.23314606741575
22046,5550,27.339901477832512,8.476393193711804,2331.0,0.41999999999999993,1,369,29,362,375.8163528034441,13.986048769624475,41.32595024745699,0.7515030127424212,A,0.3100374447429723,X,AX,166,15.331491712707182,70.50055248618786
21845,1843,13.962121212121213,13.560948256059238,2326.4500000000003,1.8863636363636365,6,461,39,92,208.7352635670606,54.80871603179037,138.58144330451765,0.7517713269057442,A,0.9712670481822134,Y,AY,247,20.032608695652176,104.49021739130436
21614,791,4.680473372781065,3.2721275681433077,2326.2500000000005,2.9428994082840236,13,274,28,93,124.42266674525185,19.46640914921997,80.31256299537381,0.7520396180026646,A,0.6991018445211366,Y,AY,244,8.505376344086022,103.44838709677421
22442,418,2.6794871794871793,2.8691623583450716,2321.1,7.1961538461538455,7,399,10,329,182.63734557860832,12.525298617560265,31.281708873970523,0.7523073151397143,A,1.0707878657938545,Z,AZ,110,1.2705167173252279,46.61884498480243
22439,3527,11.304487179487179,10.476443291730796,2320.15,0.6708333333333334,8,322,25,185,301.4224941838283,48.89256302237447,139.3284604582719,0.752574902711351,A,0.9267508667479468,Y,AY,323,19.064864864864866,130.98054054054055
22060,301,2.4471544715447155,1.9299335418461838,2320.0499999999997,8.865040650406502,3,284,39,470,66.21023237985857,5.515525867019761,12.856989281653908,0.7528424787497862,A,0.7886439390268458,Y,AY,71,0.6404255319148936,39.907872340425534
21494,1582,6.908296943231441,5.616811480696463,2319.83,1.4944541484716158,4,132,33,55,112.49888888340186,18.535477886298327,46.16866565922409,0.7531100294151785,A,0.8130529893043552,Y,AY,164,28.763636363636362,66.87090909090911
22818,5574,19.354166666666668,12.810584011580818,2319.48,0.4189583333333333,12,233,20,177,360.3806321099956,73.22232186286875,305.47232186286874,0.7533775397143659,A,0.6619031566801714,Y,AY,285,31.491525423728813,110.55254237288136
21626,1187,7.758169934640523,4.6932568421855745,2314.6499999999996,1.9499999999999997,5,210,25,291,141.21473010985787,17.315828202738363,56.106677875940974,0.7536444929599272,A,0.6049438052690758,Y,AY,113,4.079037800687285,51.476288659793816
22081,1395,6.580188679245283,4.294621783993203,2312.87,1.6877358490566035,14,367,24,66,206.55205155117682,26.513855480439442,118.63649698987341,0.753911240914504,A,0.6526593678900064,Y,AY,228,21.136363636363637,92.05909090909091
15044A,784,4.284153005464481,2.8605156337182294,2308.88,2.9766666666666666,3,392,23,216,163.47530062074662,8.175021382184344,21.027480398577787,0.754177528694346,A,0.667696888992903,Y,AY,301,3.6296296296296298,126.21111111111112
21794,477,3.359154929577465,2.546981384778489,2305.67,5.326549295774648,4,209,28,382,84.38559457293982,8.405038569769012,21.84165828807887,0.754443446258424,A,0.75822087345607,Y,AY,16,1.2486910994764397,14.425392670157068
84352,136,1.2952380952380953,0.45833749581859434,2305.2,16.95,1,217,37,81,39.94049628188467,0.7562568681006806,2.051494963338776,0.7547093096164554,A,0.35386350780112064,X,AX,31,1.6790123456790123,22.996296296296297
22341,1388,10.35820895522388,4.592250721906583,2304.2,1.697462686567164,10,291,44,205,135.49706471158166,23.961253581832548,127.54334313407135,0.7549750576424733,A,0.4433440898670621,X,AX,162,6.770731707317073,75.96878048780488
23264,1758,6.709923664122138,5.60717732393432,2291.7,1.3235496183206106,6,395,35,476,199.19982788288604,22.66229351255685,62.92183549728968,0.7552393640183196,A,0.8356544134646142,Y,AY,306,3.69327731092437,131.7920168067227
23297,1392,11.136,6.676081524077505,2290.3999999999996,1.6468,13,303,45,483,136.91457190525776,39.71707451949471,184.4850745194947,0.7555035204625481,A,0.5995044472052358,Y,AY,193,2.8819875776397517,89.83540372670808
21609,779,3.994871794871795,3.1303262830123475,2288.4500000000003,2.9417948717948716,9,200,10,395,176.52195330892982,15.49511510091112,51.44896125475728,0.7557674520093498,A,0.783586168404888,Y,AY,210,1.9721518987341773,86.40835443037975
22399,1836,7.779661016949152,5.941753582006105,2288.16,1.2483898305084746,7,193,12,46,243.01851781294363,25.938663843865378,80.39629096250945,0.7560313501098674,A,0.7637548177306323,Y,AY,232,39.91304347826087,84.42608695652174
21206,1530,8.27027027027027,8.795529523597205,2284.4999999999995,1.622972972972973,5,475,48,87,174.01508555294853,32.451213156234985,73.80256450758634,0.7562948260952149,A,1.0635117397813614,Z,AZ,184,17.586206896551722,82.72413793103448
79029,1169,4.250909090909091,3.2045173821168946,2279.5499999999997,1.95,5,200,14,485,182.75666882497066,11.823105857463524,33.07765131200898,0.7565577311870945,A,0.7538428401044877,Y,AY,15,2.4103092783505153,9.476907216494844
22773,1818,10.631578947368421,6.365250086896089,2278.26,1.2528070175438595,9,393,22,219,254.85717925571925,31.507987930135638,127.19219845645144,0.7568204875006763,A,0.5987116418367608,Y,AY,305,8.301369863013699,126.10958904109589
22334,1380,5.726141078838174,4.716074157956719,2277.04,1.6559751037344397,4,376,48,177,147.0374102057024,15.563044721257171,38.46760903660987,0.7570831031092013,A,0.823604255121427,Y,AY,209,7.796610169491525,95.66101694915254
21742,382,2.0427807486631018,1.2173869292634008,2272.9,5.95,3,202,23,175,81.91405888782622,3.4791504230248735,9.607492669014178,0.7573452412431897,A,0.5959459575189946,Y,AY,172,2.182857142857143,75.04514285714286
82578,4097,7.503663003663004,7.780060691019695,2271.73,0.5544322344322344,9,345,29,388,312.2184248688508,38.511300420547485,106.04426745351452,0.7576072444387221,A,1.0368350347319388,Z,AZ,266,10.559278350515465,111.93221649484536
22797,133,1.209090909090909,0.40852059217195386,2270.69,17.098545454545455,2,117,21,15,38.49675310984031,0.9532633472311376,3.371445165412956,0.7578691276889601,A,0.33787417397680397,X,AX,20,8.866666666666667,11.64
21055,249,1.509090909090909,0.8382486229516073,2266.95,9.182727272727272,3,484,27,473,94.48339066265092,2.3956171871392704,6.922889914411998,0.7581305795974668,A,0.5554659549679326,Y,AY,70,0.5264270613107822,35.942071881606765
21648,1820,16.106194690265486,10.325387256537718,2265.88,1.2466371681415929,14,287,31,437,183.57384028970378,63.74620147454768,289.2329271382645,0.7583919081007187,A,0.6410817362575617,Y,AY,8,4.164759725400458,11.250572082379863
23146,690,3.2857142857142856,2.1172080817712344,2265.3,3.288095238095238,11,439,37,116,127.9590306055556,11.586274937066408,47.729132079923545,0.7586531697114027,A,0.6443676770608106,Y,AY,34,5.948275862068965,22.915517241379312
22118,522,2.1481481481481484,2.1423192293495315,2264.98,4.733868312757202,4,153,46,313,58.9273687059646,7.0696534568534535,15.662246049446047,0.7589143944158424,A,0.9972865378006438,Y,AY,224,1.6677316293929711,102.89968051118211
15044D,770,4.4,3.3373538970991308,2264.7400000000002,2.961657142857143,2,313,8,254,245.46384662511912,7.787556387131884,16.587556387131883,0.7591755914405988,A,0.7584895220679843,Y,AY,179,3.031496062992126,73.09055118110237
85049F,1810,6.114864864864865,5.628647847560381,2262.5,1.25,8,383,19,497,270.132521084316,26.268363408678667,75.18728232759759,0.7594365301216444,A,0.9204860568386037,Y,AY,246,3.641851106639839,103.00744466800806
21224,1816,8.73076923076923,5.7780707698058205,2262.4,1.2472596153846154,10,454,30,469,234.44459189042232,30.148575788477615,117.45626809616991,0.7596974572694886,A,0.6618054626209311,Y,AY,260,3.8720682302771854,111.83837953091684
22450,676,4.072289156626506,3.05617361290967,2262.2000000000003,3.3475903614457834,2,107,7,25,143.75773271127267,7.131435584367001,15.276013897620013,0.7599583613509301,A,0.75048050257841,Y,AY,108,27.04,37.188
84596F,3742,9.03864734299517,10.24037747612558,2257.7,0.712536231884058,11,222,22,484,274.8096862127746,56.039758169860015,155.46487894280688,0.7602187464383098,A,1.1329546432699065,Z,AZ,242,7.731404958677686,101.0805785123967
22208,1902,6.038095238095238,6.35006967641769,2257.6699999999996,1.2213968253968253,12,153,26,226,149.61643266391872,36.295522926821064,108.75266578396392,0.7604791280657291,A,1.0516676908893652,Z,AZ,24,8.415929203539823,14.875221238938055
22293,1557,9.9171974522293,9.635645483840191,2257.6499999999996,1.45,9,232,11,445,256.2754200251965,47.696445145008944,136.95122221507265,0.7607395073865082,A,0.9716097244463134,Y,AY,216,3.498876404494382,88.65033707865169
21201,884,5.630573248407643,4.701727211551503,2254.2,2.55,4,198,30,457,108.02221993645566,15.515699798119961,38.03799279175053,0.76099948881184,A,0.8350352626850521,Y,AY,55,1.9343544857768054,30.419693654266958
22591,784,4.751515151515152,2.600201822856469,2251.94,2.983939393939394,11,237,48,119,87.98863562983574,14.229424812261556,66.49609147892824,0.7612592095868207,A,0.5472363530246395,Y,AY,26,6.588235294117647,22.823529411764703
21818,3780,13.356890459363958,15.069455517278953,2250.12,0.6588339222614841,8,175,25,67,230.04347415216978,70.32771362137608,177.18283729628774,0.7615187204575364,A,1.128215849574059,Z,AZ,281,56.417910447761194,102.97462686567165
84950,3138,14.595348837209302,7.446944850835733,2246.98,0.7366511627906976,13,111,13,166,231.4894913713895,44.30306348364725,234.04259836736816,0.7617778691857291,A,0.5102272603345068,Y,AY,292,18.903614457831324,115.02891566265062
22436,3457,13.61023622047244,9.730846878440088,2242.85,0.6559055118110236,1,168,33,137,187.61275397623012,16.055897349426147,29.666133569898587,0.762036541592705,A,0.7149653188093094,Y,AY,327,25.233576642335766,133.1299270072993
21068,2053,8.082677165354331,8.39613683506131,2242.35,1.1953543307086614,1,203,37,342,150.0916836920471,13.853625777851159,21.93630294320549,0.7622951563336741,A,1.0387816639579017,Z,AZ,186,6.002923976608187,83.69912280701755
22415,281,1.3980099502487562,0.7620997440627421,2233.9500000000003,7.95,10,305,15,39,106.89870594788944,3.97645214252492,17.956551645012482,0.762552802285728,A,0.5451318453971927,Y,AY,12,7.205128205128205,7.13846153846154
22674,1787,7.384297520661157,6.055504108032663,2232.68,1.2542148760330578,9,328,20,365,242.1024576496488,29.97474533476168,96.4334230207121,0.7628103017661243,A,0.8200514796552347,Y,AY,129,4.895890410958904,56.13123287671233
23100,1790,8.36448598130841,6.455906817259359,2232.46,1.249018691588785,8,236,10,83,290.66819571463265,30.12910222867086,97.04499007913815,0.7630677758734776,A,0.7718234965885492,Y,AY,208,21.566265060240966,79.73012048192771
22167,224,1.5342465753424657,0.7159694037157986,2228.7999999999997,9.95,4,327,39,313,61.28872402251243,2.3626990322621353,8.499685333631998,0.7633248278656608,A,0.4666586292076188,X,AX,133,0.7156549520766773,64.685303514377
23308,4035,13.316831683168317,12.304307133458982,2222.8100000000004,0.5676237623762377,9,341,49,23,236.98230365345418,60.906320310621965,180.75780545913682,0.7635811890190818,A,0.9239665579772173,Y,AY,339,175.43478260869566,97.6695652173913
