product,current_stock,ReorderPoint,EOQ,Inventory_Risk_Score
21674,1.3499999999999999,0.20489540298847328,18.814417367671947,0.0
21675,235.64999999999998,35.765630899432395,1092.020261178831,0.0
21676,147.29999999999998,22.356365081631196,858.1570771932168,0.0
21677,286.95,43.551656212994374,1206.6815919939281,0.0
21678,59.25,8.992631575605216,563.5682922665579,0.0
21679,434.55,65.95355360640079,1508.2415391364045,0.0
21680,275.4,41.798662209648555,1200.0,0.0
21681,18.9,2.8685356418386263,91.88150551267857,0.0
21682,63.9,9.69838240812107,238.64180746269335,0.0
21683,94.2,14.297145897417913,376.7239094546592,0.0
21684,124.19999999999999,18.85037707493954,797.1304444836414,0.0
21685,0.44999999999999996,0.06829846766282442,11.566298639324804,0.0
21686,2.4,0.3642584942017303,16.34014740411334,0.0
21687,41.699999999999996,6.328991336755063,222.44802657999745,0.0
21688,99.45,15.093961353484199,387.0794601558913,0.0
21689,26.4,4.006843436219033,177.20792710886556,0.0
21690,29.549999999999997,4.484932709858804,187.39869849458174,0.0
21691,34.199999999999996,5.190683542374657,201.4632719213215,0.0
21692,52.199999999999996,7.922622248887634,248.84176308189407,0.0
21693,91.8,13.932887403216183,372.1712935468653,0.0
21694,49.5,7.512831442910687,273.08656354064857,0.0
21695,67.35,10.222003993536056,319.7655704520233,0.0
21696,91.05,13.819056623778144,370.37162586102335,0.0
21697,7.199999999999999,1.0927754826051908,137.6041832307563,0.0
21698,67.5,10.244770149423664,662.0847108818944,0.0
21699,16.2,2.4587448358616792,242.2718559261745,0.0
21700,700.65,106.34071415101764,1917.7160993163934,0.0
21702,13.799999999999999,2.094486341659949,190.50436534365855,0.0
21703,1260.1499999999999,191.25847561179603,3636.2119866024445,0.0
21704,676.8,102.72089536488795,1864.7807539027517,0.0
21705,246.75,37.45032643511539,835.345834940123,0.0
21706,74.1,11.246481008478423,256.44281326536907,0.0
21707,49.8,7.558363754685904,209.7892963782553,0.0
21708,36.3,5.509409724801171,180.86238839300518,0.0
21709,27.599999999999998,4.188972683319898,156.46380881534657,0.0
21710,30.9,4.689828112847278,165.7616503252836,0.0
21711,17.099999999999998,2.5953417711873286,124.30061856975627,0.0
21713,294.75,44.735496319149995,797.417142626949,0.0
21714,353.25,53.61429711531717,1120.714058089752,0.0
21715,266.55,40.45545901227966,681.597508357163,0.0
21716,264.0,40.06843436219033,676.0184401240604,0.0
21717,124.35,18.87314323082715,466.51062062401303,0.0
21718,374.7,56.869857407245135,1151.1216237041874,0.0
21719,116.1,17.6210046570087,779.7812473477127,0.0
21720,127.64999999999999,19.37399866035453,817.7127215757421,0.0
21721,139.95,21.240823443138396,856.8898592292638,0.0
21722,29.7,4.507698865746412,394.0737464575112,0.0
21723,98.55,14.95736441815855,717.8398969457318,0.0
21724,137.4,20.85379879304906,847.6033108412329,0.0
21725,136.95,20.785500325386234,846.21417582817,0.0
21726,125.69999999999999,19.078038633815623,810.7125889985824,0.0
21728,6.1499999999999995,0.9334123913919339,46.41420265489721,0.0
21729,10.35,1.5708647562449618,118.9699380257305,0.0
21730,103.95,15.776946030112443,305.1904589488123,0.0
21731,1515.8999999999999,230.07477140016792,2013.184398380155,0.0
21732,26.849999999999998,4.075141903881858,178.75332896448984,0.0
21733,1077.8999999999999,163.59759620835212,1273.2246116510375,0.0
21734,6.45,0.9789447031671502,87.43251365736,0.0
21735,42.75,6.488354427968321,122.26524269674763,0.0
21736,21.3,3.2327941360403565,216.36085062200155,0.0
21737,26.25,3.984077280331425,76.47191129018726,0.0
21738,49.8,7.558363754685904,274.08820888222385,0.0
21739,54.6,8.286880743089364,288.67120861769337,0.0
21740,21.9,3.323858759590789,181.64347024455867,0.0
21741,73.8,11.200948696703207,333.6216912244343,0.0
21742,57.3,8.69667154906631,206.8843165833971,0.0
21743,93.45,14.183315117979873,375.22121535432586,0.0
21744,103.5,15.70864756244962,386.6710784471472,0.0
21745,188.85,28.662590262498654,471.8508800888709,0.0
21746,521.6999999999999,79.18069017710113,1357.6606687437904,0.0
21747,142.65,21.650614249115343,712.1797525905943,0.0
21749,130.5,19.806555622219086,525.8713769040093,0.0
21750,33.0,5.008554295273791,264.27498905736394,0.0
21752,4.05,0.6146862089654198,34.69889591797442,0.0
21754,723.0,109.73287137827126,732.6133970963767,0.0
21755,571.8,86.78458624356225,651.7875436698824,0.0
21756,194.4,29.504938030340153,379.63748841621333,0.0
21757,10.35,1.5708647562449618,96.39984073082948,0.0
21758,13.95,2.1172524975475575,98.04286358922404,0.0
21759,0.15,0.022766155887608143,4.714045207910317,0.0
21761,3.15,0.478089273639771,21.620493586059535,0.0
21763,1.3499999999999999,0.20489540298847328,14.422632445444709,0.0
21764,1.05,0.159363091213257,10.807991604355381,0.0
21765,32.4,4.9174896717233585,134.72035245115774,0.0
21767,0.15,0.022766155887608143,4.7179784962107165,0.0
21768,20.55,3.118963356602316,78.16171099569664,0.0
21770,167.4,25.407029970570687,387.37945872910217,0.0
21772,0.15,0.022766155887608143,7.231015260621873,0.0
21773,146.4,22.219768146305547,749.1301565530545,0.0
21774,111.75,16.96078613626807,641.0312981491929,0.0
21775,76.64999999999999,11.63350565856776,524.2273285098488,0.0
21777,88.2,13.38649966191359,222.10346264273733,0.0
21779,1.5,0.22766155887608142,28.005601680560197,0.0
21780,1.95,0.29596002653890585,25.8597037847573,0.0
21781,51.3,7.786025313561985,123.52745156008024,0.0
21784,32.25,4.894723515835751,120.0223318137227,0.0
21785,137.54999999999998,20.876564948936668,848.0658501994463,0.0
21786,522.3,79.27175480065154,2303.486153615778,0.0
21787,754.5,114.51376411466894,1971.586392420271,0.0
21788,341.55,51.83853695608374,1332.8590762684864,0.0
21789,337.5,51.22385074711832,1326.7383683152184,0.0
21790,2259.9,342.9949046027043,3426.6315183146594,0.0
21791,1372.95,208.37862483927734,2198.031516090813,0.0
21792,57.3,8.69667154906631,212.35018023841442,0.0
21793,39.15,5.941966686665724,186.10970442895484,0.0
21794,71.55,10.859456358389085,244.33775806479372,0.0
21795,14.85,2.253849432873206,71.94769341845014,0.0
21796,12.9,1.9578894063343004,67.05767686211468,0.0
21801,279.0,42.34504995095115,1718.2493859684494,0.0
21802,358.2,54.36558025960825,1946.9145308606103,0.0
21803,373.34999999999997,56.664962004256665,1987.660345932788,0.0
21804,42.75,6.488354427968321,225.4457217063183,0.0
21805,275.4,41.798662209648555,1707.1279138616749,0.0
21806,366.9,55.68601730108952,1970.4161191331343,0.0
21807,428.4,65.02014121500886,2129.162589689508,0.0
21808,24.75,3.7564157214553435,172.37832147426693,0.0
21809,273.59999999999997,41.52546833899726,1137.7187231227404,0.0
21810,747.75,113.48928709972661,2111.4337221778687,0.0
21811,691.65,104.97474479776116,1870.116042540088,0.0
21812,66.14999999999999,10.03987474643519,243.85740541577078,0.0
21813,48.15,7.307936039922215,208.1078550467348,0.0
21814,95.85,14.547573612181603,542.5259515515024,0.0
21815,91.8,13.932887403216183,531.0156979330797,0.0
21816,60.75,9.220293134481297,431.51697133684576,0.0
21817,250.64999999999998,38.0422464881932,1267.8591360331482,0.0
21818,567.0,86.05606925515877,1955.7452958163556,0.0
21819,523.8,79.49941635952763,1873.4578099643606,0.0
21820,65.1,9.880511655221934,276.8729399006265,0.0
21821,55.35,8.400711522527404,256.25585697855826,0.0
21822,114.89999999999999,17.438875409907837,612.5172313340319,0.0
21823,311.4,47.26253962267451,1097.5739815183456,0.0
21824,331.2,50.26767219983878,1176.8610673915937,0.0
21825,93.89999999999999,14.251613585642698,536.4849410319202,0.0
21826,178.04999999999998,27.023427038590867,796.295531264811,0.0
21827,80.1,12.157127243982748,534.3327037887108,0.0
21828,103.2,15.663115250674403,606.3906407382331,0.0
21829,1999.1999999999998,303.42732567004134,6492.344540642356,0.0
21830,1000.05,151.7819613026835,3228.2394279366945,0.0
21832,320.25,48.60574282004339,918.9721954384466,0.0
21833,497.25,75.46980676742099,1144.0386345933443,0.0
21836,31.65,4.803658892285318,193.67785395111932,0.0
21837,25.8,3.915778812668601,138.82257987616202,0.0
21838,0.15,0.022766155887608143,11.060025272186621,0.0
21839,24.3,3.688117253792519,140.93285268352884,0.0
21841,48.75,7.399000663472647,226.12115512373805,0.0
21842,26.849999999999998,4.075141903881858,216.32703395765182,0.0
21843,247.35,37.54139105866583,316.9412124448055,0.0
21844,373.34999999999997,56.664962004256665,751.3686107843678,0.0
21845,276.45,41.958025300861806,807.0572256425485,0.0
21846,81.14999999999999,12.316490335196006,288.4768876088999,0.0
21847,19.8,3.005132577164275,143.43590066053784,0.0
21849,49.199999999999996,7.467299131135471,223.70088855900312,0.0
21850,31.95,4.849191204060535,181.33771334367174,0.0
21851,28.05,4.257271150982723,161.88110079806128,0.0
21852,0.15,0.022766155887608143,9.794042137487835,0.0
21864,151.35,22.971051290596616,566.8311999831377,0.0
21865,105.75,16.05013990076374,473.531948957909,0.0
21866,233.85,35.4924370287811,905.4625666182593,0.0
21867,125.39999999999999,19.032506322040405,665.3918837750866,0.0
21868,921.3,139.82972946168923,1791.6125535505043,0.0
21869,121.94999999999999,18.50888473662542,667.1592169124075,0.0
21870,694.35,105.3845356037381,1576.231409419217,0.0
21871,739.5,112.23714852590814,1583.730696259067,0.0
21872,213.6,32.419005983953994,854.6712754948878,0.0
21873,160.04999999999998,24.291488332077886,748.2603925837112,0.0
21874,504.29999999999995,76.53981609413857,1320.934590597657,0.0
21875,327.75,49.7440506144238,1061.626160149449,0.0
21876,521.85,79.20345633298874,1326.0669127913848,0.0
21877,736.8,111.8273577199312,1567.7087357043692,0.0
21878,415.65,63.08501796456217,1472.2210886582384,0.0
21879,204.9,31.098568942472724,1308.9782552018985,0.0
21880,286.5,43.48335774533155,1480.8149007581815,0.0
21881,134.25,20.375709519409288,995.9224226120587,0.0
21882,138.15,20.967629572487102,1030.3744318162373,0.0
21883,305.7,46.3974256989454,1508.85137667582,0.0
21884,141.6,21.491251157902084,1060.8058899713214,0.0
21888,295.05,44.78102863092521,587.9162013364765,0.0
21889,1046.3999999999999,158.81670347195438,1915.8393875398922,0.0
21890,261.59999999999997,39.704175867988596,614.5195938186909,0.0
21891,774.4499999999999,117.54166284772084,1611.2481744400748,0.0
21892,702.75,106.65944033344414,1565.950880269938,0.0
21893,4.8,0.7285169884034606,70.84919084320762,0.0
21894,135.6,20.58060492239776,685.5083350292657,0.0
21895,27.3,4.143440371544682,168.96455133501564,0.0
21896,139.04999999999998,21.104226507812747,542.6292551810099,0.0
21897,52.949999999999996,8.036453028325674,282.84692969600445,0.0
21898,45.6,6.920911389832876,262.30781786939684,0.0
21899,775.5,117.70102593893411,2281.659354631583,0.0
21900,1003.1999999999999,152.26005057632324,2591.2752400922072,0.0
21901,793.9499999999999,120.5012631131099,2310.8824250397624,0.0
21902,589.1999999999999,89.42546032652479,1991.1505107010894,0.0
21903,260.09999999999997,39.476514309112524,730.7005344894861,0.0
21904,74.25,11.269247164366032,400.34134553217916,0.0
21905,127.19999999999999,19.305700192691702,588.4291789426142,0.0
21906,92.39999999999999,14.023952026766617,246.63246862475785,0.0
21907,575.6999999999999,87.37650629664004,1101.9180249081585,0.0
21908,609.75,92.5444236831271,1130.118021616217,0.0
21910,68.7,10.42689939652453,430.1749702743118,0.0
21911,249.89999999999998,37.92841570875517,820.4458014587638,0.0
21912,292.34999999999997,44.37123782494827,584.7858040438088,0.0
21913,87.75,13.318201194250763,320.9368094110396,0.0
21914,1159.6499999999999,176.00515116709855,2014.5452046882792,0.0
21915,1279.05,194.12701125363463,2120.7416957761916,0.0
21916,1113.75,169.0387074654905,3409.2765947399075,0.0
21917,838.1999999999999,127.21727909995431,2964.555466871627,0.0
21918,1301.7,197.56470079266347,3694.9565669253943,0.0
21922,81.3,12.339256491083614,211.99911683759453,0.0
21923,23.25,3.528754162579262,114.00834865895261,0.0
21924,24.15,3.665351097904911,116.19401111085438,0.0
21925,158.7,24.086592929089413,751.1768544535079,0.0
21926,136.79999999999998,20.76273416949863,697.4238309665078,0.0
21927,167.25,25.384263814683084,771.1463328491335,0.0
21928,1176.3,178.53219447062307,1615.8483970818377,0.0
21929,1201.6499999999999,182.37967481562885,1630.499044327052,0.0
21930,984.75,149.45981340214746,1481.8846545664658,0.0
21931,1788.3,271.4181104920643,1995.448813847485,0.0
21932,359.55,54.57047566259672,846.9835411885439,0.0
21933,353.4,53.63706327120479,836.0416066521096,0.0
21934,328.8,49.90341370563706,945.6194690432491,0.0
21935,453.15,68.7765569364642,1108.6180233126145,0.0
21936,476.09999999999997,72.25977878726825,844.7652487084398,0.0
21937,280.2,42.52717919805201,649.728322189642,0.0
21942,75.89999999999999,11.51967487912972,639.3192262278358,0.0
21943,58.05,8.81050232850435,555.7397910249608,0.0
21944,108.3,16.43716455085308,780.4988764212691,0.0
21945,112.5,17.07461691570611,779.632484566184,0.0
21946,50.85,7.71772684589916,532.4260593270384,0.0
21947,164.25,24.928940696930916,747.6858904174346,0.0
21948,109.5,16.619293797953944,605.8289856786103,0.0
21949,126.44999999999999,19.191869413253666,664.1019425769881,0.0
21950,0.75,0.11383077943804071,51.63977794943222,0.0
21955,157.65,23.92722983787616,306.53317305942113,0.0
21967,1086.1499999999999,164.84973478217057,3971.0136957317964,0.0
21972,130.2,19.761023310443868,631.7281533777918,0.0
21973,168.29999999999998,25.54362690589634,719.5170914102289,0.0
21974,762.0,115.65207190904937,1518.5361990930458,0.0
21975,2252.5499999999997,341.8793629642115,4239.697261292801,0.0
21976,1351.95,205.1913630150122,3296.7792661185044,0.0
21977,3728.3999999999996,565.875570742388,5468.6523655020455,0.0
21980,1979.1,300.37666078110186,5350.6837800124085,0.0
21981,1266.45,192.21465415907556,4232.794440374997,0.0
21982,1521.0,230.84882070034655,4618.968276879114,0.0
21983,781.1999999999999,118.56613986266319,3296.4905336932106,0.0
21984,1002.9,152.21451826454805,3733.3568273826595,0.0
21985,2232.0,338.7603996076092,5640.706039764398,0.0
21986,1062.45,161.25268215192847,3896.119430568596,0.0
21987,463.79999999999995,70.39295400448437,1780.80938095071,0.0
21988,450.75,68.41229844226248,1535.2077205049611,0.0
21989,535.9499999999999,81.3434749864239,1674.02298107776,0.0
21990,184.2,27.9568394299828,672.4603868654168,0.0
21991,102.3,15.526518315348754,501.7118249021436,0.0
21992,262.8,39.88630511508947,778.4105862351032,0.0
21993,259.05,39.317151217899266,793.170437047589,0.0
22021,158.85,24.109359084977022,654.6969816411209,0.0
22023,721.8,109.5507421311704,2791.543041152561,0.0
22024,751.65,114.08120715280441,2817.28301835059,0.0
22025,496.95,75.42427445564577,2304.6869024043986,0.0
22026,582.0,88.3326848439196,2499.5279954201255,0.0
22027,1410.6,214.092929967067,3859.8945523637676,0.0
22028,894.4499999999999,135.75458755780735,3064.565904911293,0.0
22029,2006.85,304.5883996203093,4610.71549670793,0.0
22030,1397.3999999999999,212.08950824895746,3849.615352465488,0.0
22031,144.45,21.92380811976664,1209.3033443217212,0.0
22032,135.45,20.557838766510155,1199.5369476964388,0.0
22033,232.79999999999998,35.33307393756784,1573.759469079543,0.0
22034,208.35,31.62219052788771,1484.844067490558,0.0
22035,589.5,89.47099263829999,2494.9413279264745,0.0
22036,242.7,36.83564022614998,1607.805940374238,0.0
22037,991.05,150.415991949427,3237.516041036658,0.0
22038,172.5,26.18107927074937,1353.940994574966,0.0
22039,127.5,19.35123250446692,1168.9993522370091,0.0
22040,362.25,54.980266468573674,1963.9329055484905,0.0
22041,193.35,29.345574939126895,575.0532648034327,0.0
22042,243.75,36.99500331736323,1673.5377200276564,0.0
22043,295.2,44.80379478681283,2091.25161884775,0.0
22044,286.34999999999997,43.46059158944395,2011.7190020750013,0.0
22045,1907.55,289.5172044227128,4493.775919950416,0.0
22046,832.5,126.3521651762252,2968.0841985233187,0.0
22047,997.5,151.39493665259417,3250.1551513067448,0.0
22048,392.25,59.533497646095284,2037.349663360134,0.0
22049,517.5,78.5432378122481,2797.912302594927,0.0
22050,435.0,66.02185207406362,2145.501014489297,0.0
22051,446.25,67.72931376563423,2173.0674684008827,0.0
22052,486.9,73.89894201117605,2273.4089710200765,0.0
22053,67.8,10.29030246119888,490.98540372058585,0.0
22054,43.35,6.579419051518753,342.0970201618242,0.0
22055,416.84999999999997,63.26714721166303,1079.648810549635,0.0
22056,20.099999999999998,3.050664888939491,244.8576265316102,0.0
22057,212.25,32.214110580965524,820.4950791692163,0.0
22058,70.95,10.768391734838652,460.0359873093482,0.0
22059,463.04999999999995,70.27912322504633,1205.4145981545548,0.0
22060,45.15,6.852612922170052,150.45175308828,0.0
22061,122.25,18.554417048400637,236.34483004424266,0.0
22062,80.55,12.225425711645574,433.9427327798962,0.0
22063,150.45,22.834454355270967,482.05220979943795,0.0
22064,585.3,88.83354027344697,1258.1969700944942,0.0
22065,741.75,112.57864086422228,1785.8428657353813,0.0
22066,453.3,68.79932309235181,1412.1808954273115,0.0
22067,172.95,26.24937773841219,691.0403640462288,0.0
22068,125.25,19.0097401661528,601.01820840523,0.0
22069,88.64999999999999,13.454798129576412,504.574137575606,0.0
22070,147.15,22.33359892574359,413.1399668299833,0.0
22071,126.75,19.23740172502888,387.99507379209655,0.0
22072,236.25,35.856695522982825,536.0451256934108,0.0
22073,183.15,27.797476338769545,466.03731146909445,0.0
22074,239.54999999999998,36.35755095251021,873.3215061372944,0.0
22075,276.15,41.91249298908659,875.9736059973309,0.0
22076,283.8,43.073566939354606,903.4981573246696,0.0
22077,1800.75,273.3077014307358,2159.9055173772153,0.0
22078,354.3,53.77366020653044,866.0705090494579,0.0
22079,529.1999999999999,80.31899797148152,1186.3260157206582,0.0
22080,443.55,67.31952295965726,1093.1984245310352,0.0
22081,209.25,31.75878746321336,742.316709539156,0.0
22082,818.6999999999999,124.25767883456524,1478.8499599136164,0.0
22083,772.35,117.22293666529433,1076.3242923713979,0.0
22084,487.65,74.01277279061408,857.7199358729795,0.0
22085,119.69999999999999,18.1673923983113,424.6633761591026,0.0
22086,1111.5,168.69721512717635,1292.255062202576,0.0
22087,472.65,71.73615720185327,845.7089600335461,0.0
22088,338.7,51.40597999421918,716.76340224105,0.0
22089,282.3,42.84590538047853,652.1886924595444,0.0
22090,881.85,133.84223046324828,1152.1341133898436,0.0
22091,355.05,53.887490985968476,1353.3231204162566,0.0
22092,135.45,20.557838766510155,898.1253002822335,0.0
22093,293.25,44.50783476027392,1282.5842285500096,0.0
22094,358.2,54.36558025960825,1413.800213014766,0.0
22095,210.6,31.963682866201832,1033.1912752108128,0.0
22096,149.7,22.720623575832924,936.2797859364715,0.0
22097,216.75,32.89709525759376,1106.659768115432,0.0
22098,311.7,47.30807193444972,1259.924581155812,0.0
22099,243.45,36.94947100558802,1118.143881074748,0.0
22100,103.64999999999999,15.731413718337228,685.1782355251569,0.0
22101,49.8,7.558363754685904,331.2884937870654,0.0
22102,39.3,5.9647328425533335,327.4548972712175,0.0
22103,38.1,5.782603595452468,320.35334027642455,0.0
22104,77.39999999999999,11.747336438005801,506.81739447093895,0.0
22105,14.549999999999999,2.20831712109799,125.28946255898833,0.0
22106,12.6,1.912357094559084,93.90898592677527,0.0
22107,92.39999999999999,14.023952026766617,334.4966333376751,0.0
22108,29.549999999999997,4.484932709858804,204.33461052566062,0.0
22109,162.6,24.678512982167227,435.9377953588898,0.0
22110,156.6,23.767866746662897,504.1205075948241,0.0
22111,552.15,83.80221982228558,704.1799589517883,0.0
22112,537.3,81.54837038941238,694.3465301477385,0.0
22113,475.5,72.16871416371781,737.0719171872473,0.0
22114,587.55,89.17503261176111,800.9955747713811,0.0
22115,302.09999999999997,45.8510379576428,784.2642357368679,0.0
22116,95.85,14.547573612181603,502.51531414319913,0.0
22117,102.0,15.480986003573536,396.87523599954227,0.0
22118,78.3,11.883933373331448,271.132473268888,0.0
22119,112.5,17.07461691570611,272.7847389803497,0.0
22120,85.5,12.976708855936643,195.4185871480381,0.0
22121,124.35,18.87314323082715,303.57220886725156,0.0
22122,111.75,16.96078613626807,410.3188783384259,0.0
22123,73.64999999999999,11.178182540815598,345.9560355252642,0.0
22124,20.55,3.118963356602316,190.07142613126504,0.0
22125,51.6,7.831557625337202,196.32477522449065,0.0
22127,230.54999999999998,34.99158159925371,905.3912598061312,0.0
22128,300.15,45.55507793110389,1033.5213767985204,0.0
22129,223.79999999999998,33.96710458431134,1052.4718379590827,0.0
22130,829.1999999999999,125.85130974669782,2082.679759560029,0.0
22131,294.75,44.735496319149995,811.5442473260339,0.0
22132,345.15,52.38492469738634,1341.6180701194403,0.0
22133,252.29999999999998,38.292674202956896,1142.311422577903,0.0
22134,167.54999999999998,25.429796126458296,1301.886879452983,0.0
22135,133.35,20.23911258408364,1161.237273494766,0.0
22136,190.5,28.913017977262342,716.3318456772065,0.0
22137,19.05,2.891301797726234,169.4124109141695,0.0
22138,727.5,110.41585605489949,807.3872946663104,0.0
22139,759.4499999999999,115.26504725896002,824.6373224872714,0.0
22141,307.8,46.716151881371914,798.5036021448071,0.0
22142,438.3,66.522707503591,1142.6109104260183,0.0
22143,34.199999999999996,5.190683542374657,269.0370836538197,0.0
22144,415.05,62.993953341011725,926.4251417144394,0.0
22145,129.29999999999998,19.62442637511822,523.1164245660747,0.0
22146,59.849999999999994,9.08369619915565,369.337591385248,0.0
22147,1084.8,164.6448393791821,1817.5905354039946,0.0
22148,212.7,32.282409048628345,696.2659870956824,0.0
22149,936.0,142.06081273867483,1405.21866607351,0.0
22150,588.75,89.35716185886196,1154.6043795388182,0.0
22151,2329.7999999999997,353.60393324632963,4931.6167455304985,0.0
22152,606.15,91.99803594182451,2516.1480839537567,0.0
22153,765.15,116.13016118268914,2846.5089104943318,0.0
22154,870.0,132.04370414812723,3034.1966327759983,0.0
22155,763.1999999999999,115.83420115615024,2841.863908808878,0.0
22156,747.75,113.48928709972661,1970.1441724896404,0.0
22157,250.64999999999998,38.0422464881932,1144.8092571665018,0.0
22158,428.4,65.02014121500886,800.5657135856463,0.0
22161,661.8,100.44427977612712,2914.09389775116,0.0
22162,81.14999999999999,12.316490335196006,349.65681318351244,0.0
22163,126.14999999999999,19.146337101478448,506.9567748863772,0.0
22164,28.349999999999998,4.302803462757939,206.66848914815162,0.0
22165,25.349999999999998,3.847480345005776,96.5768009813905,0.0
22166,8.4,1.274904729706056,68.5274891666729,0.0
22167,33.6,5.099618918824224,122.50867401690476,0.0
22168,72.45,10.996053293714734,194.63389463599725,0.0
22169,137.7,20.899331104824277,267.7928285247551,0.0
22170,197.85,30.028559615755142,360.42789489122566,0.0
22171,141.6,21.491251157902084,272.1297698809038,0.0
22172,43.65,6.624951363293969,151.1239772753525,0.0
22173,451.5,68.52612922170051,817.321660557526,0.0
22174,285.9,43.39229312178112,862.8919146856907,0.0
22175,163.5,24.815109917492876,496.31409774035154,0.0
22176,125.25,19.0097401661528,434.5351147888429,0.0
22177,22.5,3.4149233831412213,100.2509414234171,0.0
22178,2004.0,304.1558426584448,2567.4427965279338,0.0
22179,145.2,22.037638899204683,308.8428816775013,0.0
22180,93.3,14.160548962092266,204.14465919060166,0.0
22181,156.15,23.699568279000076,903.5876206739964,0.0
22182,47.25,7.171339104596565,216.4518084711426,0.0
22183,32.4,4.9174896717233585,151.2773892055534,0.0
22184,29.7,4.507698865746412,131.05781437547137,0.0
22185,404.09999999999997,61.332023961216336,1048.2658313335983,0.0
22186,201.9,30.643245824720562,577.5012509501548,0.0
22187,183.9,27.911307118207585,489.9916725276422,0.0
22188,219.0,33.23858759590789,496.97475160711997,0.0
22189,583.8,88.60587871457089,811.78398932532,0.0
22190,95.39999999999999,14.47927514451878,464.5066731750563,0.0
22191,162.45,24.65574682627962,291.4728145679646,0.0
22192,139.65,21.19529113136318,270.1280305034389,0.0
22193,143.4,21.764445028553386,273.05649329061754,0.0
22194,36.0,5.463877413025954,137.25047573972313,0.0
22195,534.4499999999999,81.1158134275478,1186.4729686718074,0.0
22196,704.55,106.93263420409546,1909.2770108769382,0.0
22197,3039.6,461.3333829064914,3977.8736893477035,0.0
22198,571.65,86.76182008767462,1241.5733419678627,0.0
22199,121.35,18.41782011307499,363.4303683693222,0.0
22200,95.85,14.547573612181603,321.44529682704405,0.0
22201,36.449999999999996,5.532175880688779,199.33852878107578,0.0
22202,65.39999999999999,9.926043966997149,278.5023311206455,0.0
22203,124.05,18.827610919051935,387.0862199278541,0.0
22204,38.55,5.850902063115293,217.56004711508825,0.0
22207,116.39999999999999,17.66653696878392,344.3052210446361,0.0
22208,285.3,43.301228498230685,1018.8992283702183,0.0
22209,180.45,27.3876855327926,804.0723277986888,0.0
22210,181.35,27.524282468118244,813.7503774057418,0.0
22211,177.75,26.97789472681565,803.2145525592853,0.0
22212,422.25,64.08672882361692,944.3418092430726,0.0
22214,34.199999999999996,5.190683542374657,247.98024357740874,0.0
22215,93.89999999999999,14.251613585642698,226.0912692288636,0.0
22216,117.14999999999999,17.780367748221963,804.6991693994427,0.0
22217,230.7,35.01434775514132,944.568257633473,0.0
22218,64.5,9.789447031671502,259.71326572232863,0.0
22219,1032.75,156.74498328618205,2317.7610455031086,0.0
22220,76.5,11.610739502680154,189.63487934655436,0.0
22221,41.699999999999996,6.328991336755063,138.47474482469056,0.0
22222,123.44999999999999,18.7365462955015,341.6360288127987,0.0
22223,50.1,7.60389606646112,215.80147530112436,0.0
22224,245.25,37.22266487623931,609.8368789462089,0.0
22227,757.05,114.9007887647583,2264.7179667585388,0.0
22228,221.54999999999998,33.625612245997225,1130.9175516629284,0.0
22229,129.0,19.578894063343004,872.8469865113025,0.0
22230,168.9,25.63469152944677,1037.2786260113392,0.0
22231,240.0,36.42584942017303,943.3296677526885,0.0
22232,133.65,20.284644895858854,692.2976274283614,0.0
22233,132.15,20.056983336982775,680.916050835908,0.0
22236,72.75,11.04158560548995,159.24659219017218,0.0
22241,417.9,63.42651030287629,1218.9613064682023,0.0
22242,349.34999999999997,53.022377062239364,970.6827965184374,0.0
22243,334.5,50.76852762936617,949.6084466302232,0.0
22244,287.7,43.66548699243242,811.0281838913063,0.0
22245,477.45,72.46467419025672,1583.9612568710522,0.0
22246,88.8,13.47756428546402,439.95553349284353,0.0
22247,126.44999999999999,19.191869413253666,817.2652034844932,0.0
22248,115.94999999999999,17.59823850112109,780.6067171417673,0.0
22249,193.65,29.39110725090211,1009.9393182942077,0.0
22250,133.5,20.261878739971245,838.3037914463031,0.0
22251,202.35,30.711544292383387,855.2700004383917,0.0
22252,118.19999999999999,17.939730839435217,638.3249638440025,0.0
22253,77.55,11.77010259389341,525.6824962999102,0.0
22254,158.1,23.995528305538983,749.755515707176,0.0
22255,149.7,22.720623575832924,884.7288274037506,0.0
22256,99.89999999999999,15.162259821147023,597.0679650141261,0.0
22257,26.7,4.052375747994249,312.12389218249604,0.0
22258,123.75,18.78207860727672,677.5999419745426,0.0
22259,50.1,7.60389606646112,434.993519292196,0.0
22260,133.04999999999998,20.193580272308424,820.7374616857542,0.0
22261,167.25,25.384263814683084,924.5414462332874,0.0
22262,251.1,38.11054495585603,1140.536030356874,0.0
22263,65.1,9.880511655221934,580.643515984952,0.0
22264,227.25,34.49072616972634,1147.5524598510376,0.0
22265,228.75,34.71838772860242,1251.318899285023,0.0
22266,264.9,40.20503129751599,1493.0333087428535,0.0
22267,126.75,19.23740172502888,731.9029591942038,0.0
22268,308.55,46.82998266080995,1427.554100483366,0.0
22269,190.79999999999998,28.95855028903756,894.7367446801452,0.0
22270,55.35,8.400711522527404,256.12496949731394,0.0
22271,448.34999999999997,68.04803994806075,820.3469597243995,0.0
22272,136.04999999999998,20.648903390060585,452.738060485784,0.0
22273,429.0,65.1112058385593,801.8059927895947,0.0
22274,346.95,52.65811856803764,720.6760809001387,0.0
22275,71.39999999999999,10.836690202501476,193.61880959801437,0.0
22276,203.4,30.87090738359664,598.8317575001602,0.0
